date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:48	3048/3048	---M--	200	added ('OK')	image/png	etag:%22f408cae3564c1fc29a0111a0c381e8ac%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da15dc612c583c183f6_OCTO%20TERMINAL.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da15dc612c583c183f6_OCTO%20TERMINAL.png	(from https://www.octonet.ai/)
00:13:48	4622/4622	---M--	200	added ('OK')	image/png	etag:%22f42cc6d9d96de080d7e70b6ce582b6ce%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0cb1e5b9605ee4ec7_AI%20WALLET.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0cb1e5b9605ee4ec7_AI%20WALLET.png	(from https://www.octonet.ai/)
00:13:48	8081/8081	---M--	200	added ('OK')	image/png	etag:%22fb532f9d2cf21936a7856b661b1bde99%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0d49f29a9ea0ca96c_AI%20TOOLS.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0d49f29a9ea0ca96c_AI%20TOOLS.png	(from https://www.octonet.ai/)
00:13:49	6475/6475	---M--	200	added ('OK')	image/png	etag:%22895415c79db85451a1ec6bcafba1d2ac%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da090db7d0db9707134_CLOUD%20GAMING.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da090db7d0db9707134_CLOUD%20GAMING.png	(from https://www.octonet.ai/)
00:13:49	9240/9240	---M--	200	added ('OK')	image/png	etag:%22f5136e5a2f9ee37d281d0d11826e0198%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0f3b210bda39c207c_TRAIN%20ML.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0f3b210bda39c207c_TRAIN%20ML.png	(from https://www.octonet.ai/)
00:13:49	5369/5369	---M--	200	added ('OK')	image/png	etag:%2200148d252eb0c92a5fb0da5af6825380%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da023d862e54cb8d87a_AI%20CLOUD.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da023d862e54cb8d87a_AI%20CLOUD.png	(from https://www.octonet.ai/)
00:13:49	4761/4761	---M--	200	added ('OK')	image/png	etag:%2233ea74bdd5b3b2a686ea42b02f1486bd%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0564483f49190ffd3_MARKETPLACE.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0564483f49190ffd3_MARKETPLACE.png	(from https://www.octonet.ai/)
00:13:49	3220/3220	---M--	200	added ('OK')	image/png	etag:%22262c314a1c8ad6d7e6764636903f5737%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0e48981916a8bdc67_AI%20AGENTS.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0e48981916a8bdc67_AI%20AGENTS.png	(from https://www.octonet.ai/)
00:13:50	10184/10184	---M--	200	added ('OK')	image/png	etag:%225731b436f7d1594f3d1c2d5f1acd7515%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da1dfe8843028791477_ML%20MODEL.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da1dfe8843028791477_ML%20MODEL.png	(from https://www.octonet.ai/)
00:13:50	5301/5301	---M--	200	added ('OK')	image/png	etag:%2205431efb174ed592a8bf633ae02f5939%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0ecf68380f068231b_GPU%20NODE.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67251da0ecf68380f068231b_GPU%20NODE.png	(from https://www.octonet.ai/)
00:13:50	53679/53679	---M--	200	added ('OK')	image/png	etag:%22211799d601bcaa1ec0a2ce0e25118352%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff9fd00ee59c79be70aac6_logo%20500x500%20alt%202.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff9fd00ee59c79be70aac6_logo%20500x500%20alt%202.png	(from https://www.octonet.ai/)
00:13:50	310618/310618	---M--	200	added ('OK')	image/png	etag:%22f85939b88e32c0e69f3dd557bc7401b7%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6706530ecd5f477f5b0eda78_tokenomicsbac.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6706530ecd5f477f5b0eda78_tokenomicsbac.png	(from https://www.octonet.ai/)
00:13:51	340669/340669	---M--	200	added ('OK')	image/png	etag:%22bb13e1f3fd3ff90ecebabaef1103022e%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6721373ad91487b954f7a25e_roadmap%20mobile%20ver.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6721373ad91487b954f7a25e_roadmap%20mobile%20ver.png	(from https://www.octonet.ai/)
00:13:51	438116/438116	---M--	200	added ('OK')	image/png	etag:%221d27911db624e3830bc82d1f6ad187b7%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6721542f7d2102373eb551b3_roadmapv2bac%20(2).png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/6721542f7d2102373eb551b3_roadmapv2bac%20(2).png	(from https://www.octonet.ai/)
00:13:51	284136/284136	---M--	200	added ('OK')	image/png	etag:%227005012d33172a63313da0c4edb33851%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67078fecedf9c38ce0accff5_Token%20Mobile.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/67078fecedf9c38ce0accff5_Token%20Mobile.png	(from https://www.octonet.ai/)
00:13:51	5361/5361	---M--	200	added ('OK')	image/png	etag:%22cbb13f878aca574c15be18ac35da840e%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/674b1c7b604eb57ebed9c9d1_Untitled%20design%20(4).png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/674b1c7b604eb57ebed9c9d1_Untitled%20design%20(4).png	(from https://www.octonet.ai/)
00:13:51	3438/3438	---M--	200	added ('OK')	image/png	etag:%2271f9693328f6df52f51193ec11b67f7d%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/672e4c8b9512eefce9261b89_Untitled%20design%20(9).png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/672e4c8b9512eefce9261b89_Untitled%20design%20(9).png	(from https://www.octonet.ai/)
00:13:52	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=66ff0a64ceed9630b09df3a7	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c82742.js	(from https://www.octonet.ai/)
00:13:52	263068/263068	---MCZ	200	added ('OK')	text/javascript	etag:W/%220089c13964897aca27c08485b436105d%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/js/webflow.88ee9ef4725c6c6cc271f3bf1a4ffe7d.js	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/js/webflow.88ee9ef4725c6c6cc271f3bf1a4ffe7d.js	(from https://www.octonet.ai/)
00:13:53	1335308/1335308	---M--	200	added ('OK')	image/png	etag:%22d52e94bb981cf3ec9dbb95e8a14762bb%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff209a63d8c2ee979436aa_base%20no%20bac.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff209a63d8c2ee979436aa_base%20no%20bac.png	(from https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/css/octonetaitestnetv2.webflow.5c50ad48b.css)
00:13:53	1309954/1309954	---M--	200	added ('OK')	image/png	etag:%22067024b795d05e639f8d2b62a17a7274%22	https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff9820d2f1fff7c508aa4a_base%20no%20bac%204.png	C:/Users/admin/Desktop/My%20Web%20Sites/octonetai2/cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/66ff9820d2f1fff7c508aa4a_base%20no%20bac%204.png	(from https://cdn.prod.website-files.com/66ff0a64ceed9630b09df3a7/css/octonetaitestnetv2.webflow.5c50ad48b.css)
